"Entry_RSI","Armed_RSI","Stop_Loss","Sell_Pct","Avg_Final_Equity","Median_Final_Equity","Win_Rate","Min_Final_Equity"
35,30,0.03,1,128204.272568351,85816.4090989047,33.3333333333333,62873.7809672999
10,60,0.04,1,128162.423098317,106857.04076913,50,42115.9789356041
35,40,0.04,0.25,128091.306992153,144452.246587864,83.3333333333333,51509.212112149
15,50,0.04,0.5,128002.343057478,61129.7453189106,33.3333333333333,21484.2592342001
40,50,0.08,0.5,127985.534767371,87225.0151174558,16.6666666666667,59269.0447497765
25,50,0.1,0.75,127965.352839042,94804.4634751238,33.3333333333333,51459.0367535207
40,60,0.04,0.25,127875.735189296,130028.515244435,66.6666666666667,87305.3047002408
30,30,0.01,1,127872.03503652,132274.038528682,83.3333333333333,35321.3595121562
10,35,0.06,0.75,127827.853260805,137145.456405762,66.6666666666667,48370.1208716857
25,50,0.1,1,127760.396066526,87667.7371137679,33.3333333333333,52461.037893343
20,60,0.07,1,127651.789400417,90421.4805265737,33.3333333333333,70746.25513978
15,30,0.1,0.5,127649.010886878,99134.1666032618,50,27734.8477772427
20,60,0.05,1,127609.516300664,89657.6780796766,33.3333333333333,76041.9856729269
15,60,0.03,0.25,127573.437752094,111752.198051707,50,35832.9773630017
10,60,0.07,0.75,127482.305073389,133902.882128275,66.6666666666667,46167.5042193797
40,30,0.05,0.75,127440.129998912,130986.869121415,83.3333333333333,99473.7776597953
10,50,0.03,0.5,127361.932012645,71266.9097976843,33.3333333333333,40686.9815977913
10,60,0.03,0.5,127341.144015617,131115.353389818,66.6666666666667,35090.4117281783
10,50,0.09,0.25,127283.766222045,94504.063740619,33.3333333333333,59926.9368223393
40,30,0.09,0.5,127161.483291374,112093.608722455,50,71366.1204775441
10,60,0.04,0.5,127008.399064548,130328.197724917,66.6666666666667,34698.1096423352
15,35,0.06,0.75,126968.756933687,118600.725950469,66.6666666666667,76650.0465064001
30,30,0.09,0.75,126957.694423706,113793.911688505,50,66182.7460830164
10,30,0.1,0.75,126949.699046144,100431.113332964,50,14778.7504143429
20,60,0.06,1,126865.703211587,89657.3537796998,33.3333333333333,72470.5956025696
10,60,0.01,1,126819.239900441,104540.731467829,66.6666666666667,37292.9222743321
20,30,0.1,0.75,126624.279850957,80421.4284548068,33.3333333333333,42784.4075184822
15,60,0.04,0.25,126474.752525454,112954.075111713,50,39227.193932482
10,60,0.09,0.75,126446.443077514,131913.815662173,66.6666666666667,46167.5042193797
30,50,0.02,1,126418.956936395,129999.904551622,83.3333333333333,70821.0599159813
10,60,0.03,1,126222.557226595,106857.04076913,50,36829.2960197163
40,30,0.05,0.5,126154.787148005,128194.615257101,100,109439.051743234
10,60,0.1,0.75,126153.623160785,130860.649944089,66.6666666666667,46167.1958195111
35,50,0.01,0.5,126127.797708655,102511.592697503,50,52283.5612418753
35,30,0.06,0.25,126064.181728735,125019.145293394,66.6666666666667,52476.3898909747
25,30,0.04,0.25,125998.351551867,88046.3985248357,33.3333333333333,57002.814578036
25,60,0.05,0.25,125983.337783709,110210.547635524,50,44778.5658523962
30,60,0.07,0.25,125856.400761957,104026.282850151,50,52183.828530691
30,30,0.07,1,125854.643111174,115546.607791371,100,104383.642076075
10,60,0.03,0.25,125847.332837901,108401.344221348,50,31372.2525585067
10,60,0.05,0.75,125836.166791807,128756.239804808,66.6666666666667,46221.8854962456
10,60,0.06,0.75,125700.345650944,128756.18340481,66.6666666666667,46167.5042193797
40,30,0.06,1,125507.332427069,117571.883988664,66.6666666666667,80339.8185744667
40,70,0.03,0.25,125484.200309991,109985.795259965,100,101892.589022074
10,30,0.1,0.5,125467.700999928,96690.4457455796,50,19516.0080077362
40,30,0.05,1,125390.944355977,122102.10375627,66.6666666666667,89356.0079393148
25,30,0.03,0.25,125321.87751947,106861.927147158,66.6666666666667,65382.797958765
40,30,0.06,0.25,125313.687285754,120119.499798694,83.3333333333333,75106.2218118524
15,50,0.03,0.5,125215.677967474,60242.9940941717,33.3333333333333,22000.5133490917
25,30,0.06,0.5,125143.371254069,105864.991200243,50,43839.3444940328
20,60,0.07,0.75,125135.910318342,111663.95793989,50,71046.890584383
40,60,0.04,0.5,125130.413274373,120121.59066319,66.6666666666667,95697.7037545836
25,35,0.09,0.75,125082.522663655,115824.977326625,66.6666666666667,69074.605807029
15,60,0.04,0.75,125075.525895484,101513.066697969,50,62062.8705082938
40,50,0.08,0.25,125070.856671607,94064.9564475304,50,46769.4102660909
40,30,0.01,1,124979.787283702,116647.18463737,100,112656.583692137
20,60,0.08,1,124894.04054027,89658.1251804185,33.3333333333333,66224.4681341553
10,50,0.05,0.75,124882.953712811,94332.6726600851,33.3333333333333,36133.2165945995
40,70,0.02,0.25,124765.512088251,111931.246457855,100,102938.910360131
10,30,0.09,0.5,124518.361089678,118976.242402093,66.6666666666667,38655.8301047707
10,50,0.09,1,124463.753999388,96474.6772095931,50,57909.4204741216
40,50,0.05,0.25,124448.379121341,86206.0281728291,33.3333333333333,71181.4713618624
35,50,0.04,0.75,124406.966339692,94531.6014214858,33.3333333333333,81848.2509323746
15,60,0.05,1,124371.30963615,89672.792124331,33.3333333333333,63639.6689745426
40,60,0.02,0.25,124298.699023633,127572.035919792,66.6666666666667,69683.5664933657
35,40,0.06,1,124264.657840388,135191.062993141,83.3333333333333,74876.5544531178
30,60,0.06,0.5,124113.732100059,115906.827295044,50,60034.4761985275
15,30,0.09,0.5,124035.304411926,113152.398871793,66.6666666666667,46759.2207993317
25,30,0.03,0.5,123901.828335765,108453.152592623,66.6666666666667,59181.803370837
15,60,0.04,0.5,123883.8251728,114589.020245073,50,46439.7228072363
25,35,0.09,1,123850.633733941,122373.999758945,66.6666666666667,69825.708690176
20,50,0.03,1,123795.551474879,125058.442043852,66.6666666666667,35272.4927616286
20,35,0.07,0.5,123706.696072983,90153.1046158855,33.3333333333333,34116.5067294741
15,60,0.02,0.25,123642.93803977,95228.2683920461,50,32383.6428830358
15,60,0.01,0.25,123599.231227018,101698.237598592,50,26917.8854832196
30,45,0.04,1,123571.126906414,101649.156492114,50,60353.8556843662
30,30,0.05,0.25,123508.845096453,128802.927798448,66.6666666666667,74648.3379995381
40,70,0.04,0.25,123475.458203901,108446.284332635,100,100846.105533961
35,50,0.02,0.75,123269.807814398,104506.070325718,50,72023.2317690265
35,40,0.05,0.75,123266.411281331,119819.98138573,66.6666666666667,88165.5658728295
20,30,0.1,0.5,123255.400065457,82098.6466022718,33.3333333333333,39133.6137289238
10,50,0.05,0.25,123246.434629329,84716.3127189824,33.3333333333333,39467.8334316242
30,30,0.07,0.75,123241.163222999,113812.420285368,66.6666666666667,74810.0604165602
15,30,0.1,0.25,123161.270339809,95448.049032833,50,15318.3945111847
30,40,0.09,0.25,123081.682948089,125358.868220142,66.6666666666667,59837.9401785416
35,40,0.05,0.25,123030.728831048,113460.20341456,66.6666666666667,77792.0190486901
20,50,0.04,1,122911.379714317,127616.403544476,66.6666666666667,34774.9848287964
10,60,0.03,0.75,122901.107351577,131483.76018046,66.6666666666667,37914.7792997354
20,60,0.09,0.75,122842.583101711,113073.809798645,50,67275.0461273858
15,50,0.02,0.75,122663.165074704,73184.7775765882,33.3333333333333,19789.6042156762
30,45,0.02,0.75,122645.613730458,121592.359648373,66.6666666666667,76706.8522631985
15,60,0.03,0.75,122582.413475951,98267.6063419928,50,57251.7974334269
40,30,0.03,0.75,122499.424588059,121261.339916136,66.6666666666667,67673.1774159419
25,30,0.04,0.5,122492.870430334,82068.1907528752,33.3333333333333,51726.8294821798
15,60,0.1,1,122475.360661324,106857.04076913,50,60543.5087562561
25,35,0.09,0.5,122445.901305198,108792.270532122,66.6666666666667,68061.2030577564
30,60,0.08,0.25,122419.696697795,98942.8619456499,50,49029.4863573164
10,65,0.04,0.25,122404.922348422,129258.165392954,66.6666666666667,78314.1062328529
10,65,0.05,0.25,122404.917648422,129258.151292954,66.6666666666667,78314.1062328529
10,65,0.06,0.25,122404.912948422,129258.137192955,66.6666666666667,78314.1062328529
10,65,0.07,0.25,122404.908248422,129258.123092955,66.6666666666667,78314.1062328529
35,35,0.09,0.5,122307.044265416,101110.877304557,50,42537.2773440242
10,65,0.1,0.25,122257.876351661,129258.66179301,66.6666666666667,78314.1062328529
10,65,0.08,0.25,122257.501753431,129258.66179301,66.6666666666667,78314.1062328529
10,65,0.09,0.25,122257.427860757,129258.673214111,66.6666666666667,78314.1062328529
25,30,0.1,0.5,122105.342921366,60012.149041642,33.3333333333333,29284.8344474888
10,50,0.05,0.5,122055.618519815,93006.2951723217,33.3333333333333,40416.3696911752
10,60,0.04,0.75,122037.823465908,128756.296204807,66.6666666666667,42803.1122324771
15,60,0.03,0.5,122025.95684362,111030.265126743,50,41789.6542303926
40,30,0.06,0.75,121976.084370091,118056.739148282,83.3333333333333,98405.6990168869
20,60,0.02,0.25,121897.008418714,98292.7954953281,50,33718.1006012079
30,30,0.02,1,121888.164945677,82615.573782016,33.3333333333333,62703.0435247039
30,30,0.08,0.25,121846.698999938,128031.268335011,83.3333333333333,66386.3737870491
10,30,0.1,0.25,121812.811332445,93198.4726969928,50,11746.6130773163
40,30,0.08,0.25,121748.168339498,113192.282774547,66.6666666666667,57814.6566785979
25,30,0.04,0.75,121747.773363121,81300.8132437467,33.3333333333333,38652.5675229668
10,50,0.1,0.25,121733.798334986,94039.0141940169,33.3333333333333,46621.5205531189
25,60,0.05,0.5,121724.593811773,119846.918091255,50,57025.9329080957
10,50,0.1,1,121710.29916816,93562.4760731936,50,57209.160178566
10,50,0.02,0.75,121696.193846543,70634.6142521863,16.6666666666667,36472.8694580668
15,60,0.05,0.75,121627.704479038,111920.874464872,50,61943.0724979508
20,60,0.05,0.75,121350.743490801,112240.471869706,50,70165.3316005507
20,60,0.03,0.25,121257.312665523,96908.4066918248,50,29988.7523673222
25,30,0.08,0.25,121243.600284653,115777.219470079,83.3333333333333,57578.3059660578
40,70,0.05,0.25,121149.695556539,105936.949255891,83.3333333333333,99780.9141958997
20,60,0.06,0.75,121119.433298739,110980.381762114,50,69350.1591807094
20,60,0.1,0.75,121112.337896424,112832.72705936,50,64420.6530253055
35,40,0.04,0.75,121108.498158268,124886.093279489,83.3333333333333,60952.3472619087
30,40,0.08,0.5,121010.823989278,123128.123187168,83.3333333333333,59806.6893573576
20,60,0.01,0.25,120935.647846878,97504.2791428757,50,30660.059657113
20,50,0.1,0.75,120923.340220481,106110.695537789,50,29809.1349729455
30,60,0.1,0.25,120843.612518471,87606.1786910249,50,35498.796787859
20,35,0.08,0.5,120798.502773297,85636.8998284716,33.3333333333333,30778.124706955
15,30,0.09,0.25,120739.388974202,118113.724411572,66.6666666666667,50313.7024174309
25,30,0.09,0.75,120458.093716343,106690.812722707,50,59627.9061775899
25,30,0.03,0.75,120378.007609052,99612.3394913745,50,52373.7246272444
20,35,0.08,0.75,120347.908425784,90116.3594236335,33.3333333333333,28971.7151409793
10,30,0.08,1,120310.605173441,90656.1546220374,33.3333333333333,32223.4820497608
40,50,0.01,0.5,120252.030186545,76779.8033096798,33.3333333333333,21844.0307927423
10,50,0.06,1,120189.364487014,98372.0227479053,50,58569.0474168324
40,35,0.09,1,120145.143593711,79313.3462956441,33.3333333333333,49368.0700606573
25,50,0.04,1,120093.682952818,129510.921973181,66.6666666666667,82929.1284204221
10,60,0.01,0.25,120083.577434469,100311.2401663,50,26616.2274253404
30,60,0.07,0.5,120080.563302268,119092.52264823,50,59320.4570718965
40,60,0.04,0.75,120061.069010736,117250.579327153,66.6666666666667,91303.5420980489
10,60,0.1,1,120049.89182442,106857.04076913,50,45990.6957348347
25,30,0.09,0.5,119980.803933496,113142.171849464,66.6666666666667,54395.832937007
15,60,0.04,1,119879.070251456,84528.7185974479,33.3333333333333,60405.9604640007
10,60,0.01,0.75,119816.739574777,113489.392899438,50,39568.3019788954
10,65,0.04,0.5,119796.290623628,127885.221325101,66.6666666666667,63908.3742042401
10,65,0.05,0.5,119796.290623628,127885.221325101,66.6666666666667,63908.3742042401
10,65,0.06,0.5,119796.290623628,127885.221325101,66.6666666666667,63908.3742042401
10,65,0.07,0.5,119796.290623628,127885.221325101,66.6666666666667,63908.3742042401
25,30,0.05,0.25,119786.6558204,116583.886722952,66.6666666666667,53329.0519304025
10,60,0.02,0.25,119771.846786282,99485.0329419827,50,31731.7959923723
10,65,0.1,0.5,119568.350654832,127886.133104475,66.6666666666667,63910.8149405676
10,65,0.09,0.5,119567.761768755,127885.418747554,66.6666666666667,63908.7103379422
10,65,0.08,0.5,119567.639938986,127885.221325101,66.6666666666667,63908.3742042401
10,65,0.03,0.25,119475.296093451,123434.342657281,66.6666666666667,78314.1062328529
35,40,0.06,0.25,119409.23253261,125173.365838171,66.6666666666667,51520.1516551786
40,70,0.01,0.25,119404.810380561,113180.955818372,83.3333333333333,87920.4618507189
10,60,0.01,0.5,119382.996250814,111180.632661273,50,30873.523777349
35,60,0.02,0.25,119372.590942735,115212.342160939,66.6666666666667,87387.704048402
25,60,0.06,0.25,119347.631557032,97981.620843295,50,44466.1383589041
35,30,0.06,0.75,119342.919108271,120642.794225115,66.6666666666667,62720.6068407201
15,60,0.01,0.5,119238.224038549,106079.553791709,50,35120.8258708239
35,30,0.02,0.75,119152.332047006,95950.9601248759,33.3333333333333,76925.673568027
20,30,0.1,0.25,119128.292532298,83887.7912956524,33.3333333333333,27887.7078813076
25,35,0.08,0.5,119124.078728992,97326.3642833421,50,41704.4207929218
30,50,0.02,0.75,119098.293048798,109066.764272228,66.6666666666667,72210.3327449327
30,30,0.1,0.5,119092.063592745,90056.3314566231,33.3333333333333,30582.3812620711
40,30,0.01,0.75,119019.112530378,121190.932058921,83.3333333333333,86044.1117476869
35,50,0.03,0.25,118995.260005843,102109.436172984,66.6666666666667,53681.4310503035
20,30,0.04,0.5,118848.344442297,73990.3003901732,33.3333333333333,56379.9020521545
30,30,0.09,0.5,118838.076346845,113772.223018986,50,61826.8238925874
25,30,0.04,1,118808.205764541,73771.1928113508,33.3333333333333,36347.2628864383
35,50,0.02,1,118797.662925502,110350.45305123,50,54874.0993647027
30,40,0.05,0.25,118786.1719744,110038.775780554,66.6666666666667,59970.4529761287
10,55,0.1,1,118690.924386112,101037.234548765,50,23436.4792859077
20,30,0.03,1,118651.980361433,69932.6239490241,33.3333333333333,30263.9070501995
40,50,0.07,1,118643.65876298,105907.891297121,83.3333333333333,54111.0020236635
25,60,0.1,0.25,118550.051711287,85300.5280315154,33.3333333333333,35220.4971986938
40,70,0.02,0.5,118540.160001944,109222.915405239,100,101675.052754557
20,50,0.1,0.5,118449.993421466,85163.2216337031,33.3333333333333,29591.9290342367
15,60,0.09,1,118398.967515692,106857.04076913,50,61040.7346633339
40,50,0.04,0.25,118385.12645356,77683.5388998291,33.3333333333333,41416.7327305695
40,50,0.03,0.5,118320.836173106,71829.6210464252,33.3333333333333,49614.4355859255
20,30,0.04,0.75,118291.933328354,62710.857960943,33.3333333333333,48855.1654640841
10,50,0.08,1,118185.914424312,89884.8882578015,50,58119.7605918598
20,30,0.08,1,118157.734614301,64306.1417689228,33.3333333333333,15770.3785584736
15,60,0.01,1,118155.428948521,88897.8526643354,50,51458.7624761963
40,60,0.04,1,118106.903319469,115405.850705986,83.3333333333333,82300.224721992
40,70,0.03,0.5,118103.45415003,107080.294341675,100,100482.577138632
40,70,0.06,0.25,118096.007993678,104262.466095137,66.6666666666667,98734.5928578428
30,45,0.03,0.75,118085.330133791,99402.9923115226,50,61846.4443450659
10,50,0.03,0.75,118041.163264417,83446.3897912766,33.3333333333333,35945.9470800238
35,60,0.03,0.5,117972.415792447,113636.239412408,66.6666666666667,79684.3649334144
35,40,0.05,0.5,117957.978945148,117230.913523409,66.6666666666667,79099.5112903058
40,60,0.05,0.25,117894.73066555,115652.28261972,50,79180.2576559546
15,35,0.06,1,117804.30607194,103722.752692426,50,50468.265193966
40,50,0.02,0.5,117787.576127356,66270.104650918,33.3333333333333,37972.2071494042
25,30,0.07,0.5,117532.172351522,100047.895068305,50,59266.7323455501
25,60,0.05,1,117473.789727493,89461.7970263243,33.3333333333333,73811.3729745507
35,60,0.02,0.5,117460.550430777,115253.728874571,66.6666666666667,86460.5108995927
20,35,0.06,0.25,117437.440801286,62854.6162157012,33.3333333333333,35947.5732114315
30,50,0.03,0.75,117402.758383212,102479.587587082,50,81035.5626452421
10,65,0.03,0.5,117350.019153177,127885.221325101,66.6666666666667,61875.3050352344
30,40,0.07,0.25,117284.077033364,120996.586856465,83.3333333333333,50579.8166939652
25,35,0.09,0.25,117264.100553396,103836.752853935,66.6666666666667,66662.1445397484
10,45,0.1,0.25,117246.754157276,120983.265971429,66.6666666666667,36036.5259475464
30,30,0.05,0.5,117206.231259637,123768.415706603,66.6666666666667,56257.8388961607
35,50,0.03,0.75,117084.775675386,92235.351275619,33.3333333333333,73903.6886020714
25,30,0.03,1,117069.949189724,85699.8929369175,33.3333333333333,47119.9375536912
40,60,0.03,0.25,116902.978160378,126867.580166939,66.6666666666667,62342.6545121166
25,35,0.08,0.75,116882.969674108,103590.63160385,50,41256.7736821032
30,45,0.05,1,116706.479409144,121152.138388649,50,55672.1234497845
35,40,0.04,0.5,116605.065889908,137360.164764796,66.6666666666667,50288.5161523396
10,50,0.1,0.75,116566.451569255,100036.700608494,50,59557.6263175899
25,60,0.07,0.25,116494.489678716,90677.9578568503,50,42936.5026878637
35,50,0.06,0.75,116485.283049323,70941.1242590635,33.3333333333333,59370.4842617424
25,30,0.1,0.25,116378.664161665,52502.8019761586,33.3333333333333,29968.9711336804
30,30,0.09,0.25,116311.207700829,122139.719089207,50,58167.1809208191
35,50,0.01,0.25,116273.159913128,103836.98461291,66.6666666666667,42288.3587914848
30,40,0.07,0.5,116222.915477043,118992.286247935,83.3333333333333,56308.830432911
40,60,0.05,0.5,116211.897826775,109387.636745498,50,86953.7961238884
25,40,0.06,0.5,116200.657802925,120603.789932431,66.6666666666667,64976.7522003621
35,70,0.01,0.25,116160.045210316,110306.882216544,100,102338.570705834
30,40,0.1,0.25,116136.499347572,113710.275242674,66.6666666666667,39340.5524642426
40,60,0.02,0.5,116117.5919639,109321.707863154,66.6666666666667,70521.3441310038
40,70,0.04,0.5,116114.57613852,105726.867977144,66.6666666666667,98209.9966939718
10,50,0.09,0.5,116087.16170372,104508.206396279,50,59890.0735005873
30,60,0.08,0.5,116020.810108315,112472.41452452,50,55692.8081222189
10,60,0.09,1,115914.143557477,106857.04076913,50,46131.7909140491
25,50,0.03,1,115898.882201251,111350.070438842,66.6666666666667,88232.908686254
30,60,0.09,0.25,115869.768356738,94251.6396512498,50,45486.280008823
20,30,0.03,0.75,115776.928849388,76080.8864279157,33.3333333333333,36898.2363857269
35,60,0.03,0.25,115757.741421635,109387.606231859,66.6666666666667,81336.7007356327
