"Period","Entry_RSI","Armed_RSI","Stop_Loss","Sell_Pct","Final_Equity"
"2000 - 2005 (Dot-Com Bust)",25,45,0.06,0.25,111236.845037282
"2000 - 2005 (Dot-Com Bust)",30,45,0.06,0.25,132342.956531753
"2000 - 2005 (Dot-Com Bust)",35,45,0.06,0.25,86610.7424159661
"2000 - 2005 (Dot-Com Bust)",40,45,0.06,0.25,79219.7593825601
"2000 - 2005 (Dot-Com Bust)",10,50,0.06,0.25,431827.814203445
"2000 - 2005 (Dot-Com Bust)",15,50,0.06,0.25,481884.239517244
"2000 - 2005 (Dot-Com Bust)",20,50,0.06,0.25,554839.163132119
"2000 - 2005 (Dot-Com Bust)",25,50,0.06,0.25,539417.263333004
"2000 - 2005 (Dot-Com Bust)",30,50,0.06,0.25,514985.502992489
"2000 - 2005 (Dot-Com Bust)",35,50,0.06,0.25,272758.27662664
"2000 - 2005 (Dot-Com Bust)",40,50,0.06,0.25,454878.878660666
"2000 - 2005 (Dot-Com Bust)",10,55,0.06,0.25,54565.3135766719
"2000 - 2005 (Dot-Com Bust)",15,55,0.06,0.25,46359.8479424081
"2000 - 2005 (Dot-Com Bust)",20,55,0.06,0.25,46379.6007813538
"2000 - 2005 (Dot-Com Bust)",25,55,0.06,0.25,46518.7135239025
"2000 - 2005 (Dot-Com Bust)",30,55,0.06,0.25,45958.6820965603
"2000 - 2005 (Dot-Com Bust)",35,55,0.06,0.25,42700.7199020767
"2000 - 2005 (Dot-Com Bust)",40,55,0.06,0.25,53648.7552801741
"2000 - 2005 (Dot-Com Bust)",10,60,0.06,0.25,276237.778419241
"2000 - 2005 (Dot-Com Bust)",15,60,0.06,0.25,276237.778419241
"2000 - 2005 (Dot-Com Bust)",20,60,0.06,0.25,276237.778419241
"2000 - 2005 (Dot-Com Bust)",25,60,0.06,0.25,240844.1905857
"2000 - 2005 (Dot-Com Bust)",30,60,0.06,0.25,190974.509688346
"2000 - 2005 (Dot-Com Bust)",35,60,0.06,0.25,72962.5476078772
"2000 - 2005 (Dot-Com Bust)",40,60,0.06,0.25,92896.5639797938
"2000 - 2005 (Dot-Com Bust)",10,65,0.06,0.25,78314.1062328529
"2000 - 2005 (Dot-Com Bust)",15,65,0.06,0.25,44700.1354343188
"2000 - 2005 (Dot-Com Bust)",20,65,0.06,0.25,51503.0626464987
"2000 - 2005 (Dot-Com Bust)",25,65,0.06,0.25,72616.5993030941
"2000 - 2005 (Dot-Com Bust)",30,65,0.06,0.25,93365.6993088317
"2000 - 2005 (Dot-Com Bust)",35,65,0.06,0.25,99415.1775125504
"2000 - 2005 (Dot-Com Bust)",40,65,0.06,0.25,105463.409813988
"2000 - 2005 (Dot-Com Bust)",10,70,0.06,0.25,97938.6351295543
"2000 - 2005 (Dot-Com Bust)",15,70,0.06,0.25,97938.6351295543
"2000 - 2005 (Dot-Com Bust)",20,70,0.06,0.25,85378.0273538041
"2000 - 2005 (Dot-Com Bust)",25,70,0.06,0.25,88959.1668323493
"2000 - 2005 (Dot-Com Bust)",30,70,0.06,0.25,106464.116942613
"2000 - 2005 (Dot-Com Bust)",35,70,0.06,0.25,100147.611541613
"2000 - 2005 (Dot-Com Bust)",40,70,0.06,0.25,103946.807349489
"2000 - 2005 (Dot-Com Bust)",10,30,0.07,0.25,66929.7727166295
"2000 - 2005 (Dot-Com Bust)",15,30,0.07,0.25,57435.758769989
"2000 - 2005 (Dot-Com Bust)",20,30,0.07,0.25,86982.3951151752
"2000 - 2005 (Dot-Com Bust)",25,30,0.07,0.25,142452.385025378
"2000 - 2005 (Dot-Com Bust)",30,30,0.07,0.25,263794.624755817
"2000 - 2005 (Dot-Com Bust)",35,30,0.07,0.25,362409.43557254
"2000 - 2005 (Dot-Com Bust)",40,30,0.07,0.25,212961.648617671
"2000 - 2005 (Dot-Com Bust)",10,35,0.07,0.25,225488.700538494
"2000 - 2005 (Dot-Com Bust)",15,35,0.07,0.25,210223.814927127
"2000 - 2005 (Dot-Com Bust)",20,35,0.07,0.25,92934.8551035897
"2000 - 2005 (Dot-Com Bust)",25,35,0.07,0.25,95262.1351889108
"2000 - 2005 (Dot-Com Bust)",30,35,0.07,0.25,108139.742094995
"2000 - 2005 (Dot-Com Bust)",35,35,0.07,0.25,111167.844392485
"2000 - 2005 (Dot-Com Bust)",40,35,0.07,0.25,197182.441320007
"2000 - 2005 (Dot-Com Bust)",10,40,0.07,0.25,101491.958007483
"2000 - 2005 (Dot-Com Bust)",15,40,0.07,0.25,101491.958007483
"2000 - 2005 (Dot-Com Bust)",20,40,0.07,0.25,84371.12401427
"2000 - 2005 (Dot-Com Bust)",25,40,0.07,0.25,103230.621115459
"2000 - 2005 (Dot-Com Bust)",30,40,0.07,0.25,128494.911916362
"2000 - 2005 (Dot-Com Bust)",35,40,0.07,0.25,74575.1681947541
"2000 - 2005 (Dot-Com Bust)",40,40,0.07,0.25,199495.733095638
"2000 - 2005 (Dot-Com Bust)",10,45,0.07,0.25,92313.2948054981
"2000 - 2005 (Dot-Com Bust)",15,45,0.07,0.25,93915.9540481734
"2000 - 2005 (Dot-Com Bust)",20,45,0.07,0.25,82307.0438717187
"2000 - 2005 (Dot-Com Bust)",25,45,0.07,0.25,160234.357094538
"2000 - 2005 (Dot-Com Bust)",30,45,0.07,0.25,135750.738980977
"2000 - 2005 (Dot-Com Bust)",35,45,0.07,0.25,95195.8192867666
"2000 - 2005 (Dot-Com Bust)",40,45,0.07,0.25,107324.687231673
"2000 - 2005 (Dot-Com Bust)",10,50,0.07,0.25,411232.558372232
"2000 - 2005 (Dot-Com Bust)",15,50,0.07,0.25,464035.615829775
"2000 - 2005 (Dot-Com Bust)",20,50,0.07,0.25,522496.215295649
"2000 - 2005 (Dot-Com Bust)",25,50,0.07,0.25,445312.139982742
"2000 - 2005 (Dot-Com Bust)",30,50,0.07,0.25,650555.516272317
"2000 - 2005 (Dot-Com Bust)",35,50,0.07,0.25,225903.995342073
"2000 - 2005 (Dot-Com Bust)",40,50,0.07,0.25,427998.069811375
"2000 - 2005 (Dot-Com Bust)",10,55,0.07,0.25,54587.3201506195
"2000 - 2005 (Dot-Com Bust)",15,55,0.07,0.25,46359.8138044231
"2000 - 2005 (Dot-Com Bust)",20,55,0.07,0.25,48109.393815249
"2000 - 2005 (Dot-Com Bust)",25,55,0.07,0.25,49630.9318136316
"2000 - 2005 (Dot-Com Bust)",30,55,0.07,0.25,60236.2179452376
"2000 - 2005 (Dot-Com Bust)",35,55,0.07,0.25,37613.3738421787
"2000 - 2005 (Dot-Com Bust)",40,55,0.07,0.25,50882.7610585102
"2000 - 2005 (Dot-Com Bust)",10,60,0.07,0.25,276237.778419241
"2000 - 2005 (Dot-Com Bust)",15,60,0.07,0.25,276237.778419241
"2000 - 2005 (Dot-Com Bust)",20,60,0.07,0.25,276237.778419241
"2000 - 2005 (Dot-Com Bust)",25,60,0.07,0.25,239080.432446568
"2000 - 2005 (Dot-Com Bust)",30,60,0.07,0.25,196145.87498714
"2000 - 2005 (Dot-Com Bust)",35,60,0.07,0.25,73287.7305090439
"2000 - 2005 (Dot-Com Bust)",40,60,0.07,0.25,87682.628805176
"2000 - 2005 (Dot-Com Bust)",10,65,0.07,0.25,78314.1062328529
"2000 - 2005 (Dot-Com Bust)",15,65,0.07,0.25,44700.1354343188
"2000 - 2005 (Dot-Com Bust)",20,65,0.07,0.25,51503.0626464987
"2000 - 2005 (Dot-Com Bust)",25,65,0.07,0.25,51503.0626464987
"2000 - 2005 (Dot-Com Bust)",30,65,0.07,0.25,92370.72770576
"2000 - 2005 (Dot-Com Bust)",35,65,0.07,0.25,96560.7572888661
"2000 - 2005 (Dot-Com Bust)",40,65,0.07,0.25,104344.418399258
"2000 - 2005 (Dot-Com Bust)",10,70,0.07,0.25,97938.6351295543
"2000 - 2005 (Dot-Com Bust)",15,70,0.07,0.25,97938.6351295543
"2000 - 2005 (Dot-Com Bust)",20,70,0.07,0.25,97938.6351295543
"2000 - 2005 (Dot-Com Bust)",25,70,0.07,0.25,88456.102438643
"2000 - 2005 (Dot-Com Bust)",30,70,0.07,0.25,106073.139568794
"2000 - 2005 (Dot-Com Bust)",35,70,0.07,0.25,99078.0110414127
"2000 - 2005 (Dot-Com Bust)",40,70,0.07,0.25,103487.316942587
"2000 - 2005 (Dot-Com Bust)",10,30,0.08,0.25,78285.3607395744
"2000 - 2005 (Dot-Com Bust)",15,30,0.08,0.25,78285.3607395744
"2000 - 2005 (Dot-Com Bust)",20,30,0.08,0.25,154717.375996878
"2000 - 2005 (Dot-Com Bust)",25,30,0.08,0.25,154717.375996878
"2000 - 2005 (Dot-Com Bust)",30,30,0.08,0.25,144437.670438933
"2000 - 2005 (Dot-Com Bust)",35,30,0.08,0.25,206068.312068108
"2000 - 2005 (Dot-Com Bust)",40,30,0.08,0.25,160750.027936157
"2000 - 2005 (Dot-Com Bust)",10,35,0.08,0.25,93858.9856369138
"2000 - 2005 (Dot-Com Bust)",15,35,0.08,0.25,79404.880070051
"2000 - 2005 (Dot-Com Bust)",20,35,0.08,0.25,102127.416628296
"2000 - 2005 (Dot-Com Bust)",25,35,0.08,0.25,94667.0000311029
"2000 - 2005 (Dot-Com Bust)",30,35,0.08,0.25,109798.5086941
"2000 - 2005 (Dot-Com Bust)",35,35,0.08,0.25,69146.2831093562
"2000 - 2005 (Dot-Com Bust)",40,35,0.08,0.25,92353.6435374648
"2000 - 2005 (Dot-Com Bust)",10,40,0.08,0.25,101594.310484222
"2000 - 2005 (Dot-Com Bust)",15,40,0.08,0.25,101594.310484222
"2000 - 2005 (Dot-Com Bust)",20,40,0.08,0.25,84696.6824628425
"2000 - 2005 (Dot-Com Bust)",25,40,0.08,0.25,101118.758807039
"2000 - 2005 (Dot-Com Bust)",30,40,0.08,0.25,162161.83346791
"2000 - 2005 (Dot-Com Bust)",35,40,0.08,0.25,102572.954737157
"2000 - 2005 (Dot-Com Bust)",40,40,0.08,0.25,129741.903243122
"2000 - 2005 (Dot-Com Bust)",10,45,0.08,0.25,151737.941532291
"2000 - 2005 (Dot-Com Bust)",15,45,0.08,0.25,154442.245914537
"2000 - 2005 (Dot-Com Bust)",20,45,0.08,0.25,128083.309684563
"2000 - 2005 (Dot-Com Bust)",25,45,0.08,0.25,204469.978676808
"2000 - 2005 (Dot-Com Bust)",30,45,0.08,0.25,193539.323582411
"2000 - 2005 (Dot-Com Bust)",35,45,0.08,0.25,138888.033127314
"2000 - 2005 (Dot-Com Bust)",40,45,0.08,0.25,123975.393860451
"2000 - 2005 (Dot-Com Bust)",10,50,0.08,0.25,391720.28667043
"2000 - 2005 (Dot-Com Bust)",15,50,0.08,0.25,441983.661705522
"2000 - 2005 (Dot-Com Bust)",20,50,0.08,0.25,477303.240661715
"2000 - 2005 (Dot-Com Bust)",25,50,0.08,0.25,523538.431214047
"2000 - 2005 (Dot-Com Bust)",30,50,0.08,0.25,609517.671582616
"2000 - 2005 (Dot-Com Bust)",35,50,0.08,0.25,209806.47225171
"2000 - 2005 (Dot-Com Bust)",40,50,0.08,0.25,337281.006695344
"2000 - 2005 (Dot-Com Bust)",10,55,0.08,0.25,52029.8506517616
"2000 - 2005 (Dot-Com Bust)",15,55,0.08,0.25,43825.4120129916
"2000 - 2005 (Dot-Com Bust)",20,55,0.08,0.25,50728.4823417524
"2000 - 2005 (Dot-Com Bust)",25,55,0.08,0.25,46378.4648341516
"2000 - 2005 (Dot-Com Bust)",30,55,0.08,0.25,61020.3763064039
"2000 - 2005 (Dot-Com Bust)",35,55,0.08,0.25,51069.238926456
"2000 - 2005 (Dot-Com Bust)",40,55,0.08,0.25,57419.5488495459
"2000 - 2005 (Dot-Com Bust)",10,60,0.08,0.25,276237.778419241
"2000 - 2005 (Dot-Com Bust)",15,60,0.08,0.25,276237.778419241
"2000 - 2005 (Dot-Com Bust)",20,60,0.08,0.25,276237.778419241
"2000 - 2005 (Dot-Com Bust)",25,60,0.08,0.25,237318.228737897
"2000 - 2005 (Dot-Com Bust)",30,60,0.08,0.25,192582.454715896
"2000 - 2005 (Dot-Com Bust)",35,60,0.08,0.25,74980.2676902521
"2000 - 2005 (Dot-Com Bust)",40,60,0.08,0.25,82304.8074424684
"2000 - 2005 (Dot-Com Bust)",10,65,0.08,0.25,78314.1062328529
"2000 - 2005 (Dot-Com Bust)",15,65,0.08,0.25,44700.1354343188
"2000 - 2005 (Dot-Com Bust)",20,65,0.08,0.25,51503.0626464987
"2000 - 2005 (Dot-Com Bust)",25,65,0.08,0.25,51503.0626464987
"2000 - 2005 (Dot-Com Bust)",30,65,0.08,0.25,91379.4023662543
"2000 - 2005 (Dot-Com Bust)",35,65,0.08,0.25,96560.7572888661
"2000 - 2005 (Dot-Com Bust)",40,65,0.08,0.25,103218.918306345
"2000 - 2005 (Dot-Com Bust)",10,70,0.08,0.25,97938.6351295543
"2000 - 2005 (Dot-Com Bust)",15,70,0.08,0.25,97938.6351295543
"2000 - 2005 (Dot-Com Bust)",20,70,0.08,0.25,97938.6351295543
"2000 - 2005 (Dot-Com Bust)",25,70,0.08,0.25,85870.240936749
"2000 - 2005 (Dot-Com Bust)",30,70,0.08,0.25,105283.504132488
"2000 - 2005 (Dot-Com Bust)",35,70,0.08,0.25,97872.3564327216
"2000 - 2005 (Dot-Com Bust)",40,70,0.08,0.25,102373.849340003
"2000 - 2005 (Dot-Com Bust)",10,30,0.09,0.25,78232.2161398733
"2000 - 2005 (Dot-Com Bust)",15,30,0.09,0.25,78232.2161398733
"2000 - 2005 (Dot-Com Bust)",20,30,0.09,0.25,153646.94006816
"2000 - 2005 (Dot-Com Bust)",25,30,0.09,0.25,153646.752068197
"2000 - 2005 (Dot-Com Bust)",30,30,0.09,0.25,185651.6118128
"2000 - 2005 (Dot-Com Bust)",35,30,0.09,0.25,195994.640271897
"2000 - 2005 (Dot-Com Bust)",40,30,0.09,0.25,140930.361508375
"2000 - 2005 (Dot-Com Bust)",10,35,0.09,0.25,90138.0312814398
"2000 - 2005 (Dot-Com Bust)",15,35,0.09,0.25,90138.0312814398
"2000 - 2005 (Dot-Com Bust)",20,35,0.09,0.25,111858.091921158
"2000 - 2005 (Dot-Com Bust)",25,35,0.09,0.25,101477.328327633
"2000 - 2005 (Dot-Com Bust)",30,35,0.09,0.25,80140.0093552302
"2000 - 2005 (Dot-Com Bust)",35,35,0.09,0.25,115509.076961001
"2000 - 2005 (Dot-Com Bust)",40,35,0.09,0.25,160464.330968374
"2000 - 2005 (Dot-Com Bust)",10,40,0.09,0.25,79097.8867945321
"2000 - 2005 (Dot-Com Bust)",15,40,0.09,0.25,60635.9480473895
"2000 - 2005 (Dot-Com Bust)",20,40,0.09,0.25,105418.330932658
"2000 - 2005 (Dot-Com Bust)",25,40,0.09,0.25,116894.936052752
"2000 - 2005 (Dot-Com Bust)",30,40,0.09,0.25,128371.630810149
"2000 - 2005 (Dot-Com Bust)",35,40,0.09,0.25,115854.696313743
"2000 - 2005 (Dot-Com Bust)",40,40,0.09,0.25,94614.2156704392
"2000 - 2005 (Dot-Com Bust)",10,45,0.09,0.25,151737.941532291
"2000 - 2005 (Dot-Com Bust)",15,45,0.09,0.25,154436.902201234
"2000 - 2005 (Dot-Com Bust)",20,45,0.09,0.25,215105.965574973
"2000 - 2005 (Dot-Com Bust)",25,45,0.09,0.25,194362.214809321
"2000 - 2005 (Dot-Com Bust)",30,45,0.09,0.25,144905.284681878
"2000 - 2005 (Dot-Com Bust)",35,45,0.09,0.25,152666.813549106
"2000 - 2005 (Dot-Com Bust)",40,45,0.09,0.25,128327.179093055
"2000 - 2005 (Dot-Com Bust)",10,50,0.09,0.25,246954.98767717
"2000 - 2005 (Dot-Com Bust)",15,50,0.09,0.25,244614.309980254
"2000 - 2005 (Dot-Com Bust)",20,50,0.09,0.25,309413.456221166
"2000 - 2005 (Dot-Com Bust)",25,50,0.09,0.25,322041.664645503
"2000 - 2005 (Dot-Com Bust)",30,50,0.09,0.25,470934.369888208
"2000 - 2005 (Dot-Com Bust)",35,50,0.09,0.25,173579.812248148
"2000 - 2005 (Dot-Com Bust)",40,50,0.09,0.25,214738.448034049
"2000 - 2005 (Dot-Com Bust)",10,55,0.09,0.25,52029.8506517616
"2000 - 2005 (Dot-Com Bust)",15,55,0.09,0.25,43825.4120129916
"2000 - 2005 (Dot-Com Bust)",20,55,0.09,0.25,50728.4823417524
"2000 - 2005 (Dot-Com Bust)",25,55,0.09,0.25,46131.1925172475
"2000 - 2005 (Dot-Com Bust)",30,55,0.09,0.25,64273.0344076578
"2000 - 2005 (Dot-Com Bust)",35,55,0.09,0.25,53331.016677885
"2000 - 2005 (Dot-Com Bust)",40,55,0.09,0.25,58297.0537702769
"2000 - 2005 (Dot-Com Bust)",10,60,0.09,0.25,275182.249499503
"2000 - 2005 (Dot-Com Bust)",15,60,0.09,0.25,275182.249499503
"2000 - 2005 (Dot-Com Bust)",20,60,0.09,0.25,275182.249499503
"2000 - 2005 (Dot-Com Bust)",25,60,0.09,0.25,235554.604227155
"2000 - 2005 (Dot-Com Bust)",30,60,0.09,0.25,190382.983590574
"2000 - 2005 (Dot-Com Bust)",35,60,0.09,0.25,73209.3485052216
"2000 - 2005 (Dot-Com Bust)",40,60,0.09,0.25,83257.943125242
"2000 - 2005 (Dot-Com Bust)",10,65,0.09,0.25,78314.1062328529
"2000 - 2005 (Dot-Com Bust)",15,65,0.09,0.25,44700.1354343188
"2000 - 2005 (Dot-Com Bust)",20,65,0.09,0.25,51503.0626464987
"2000 - 2005 (Dot-Com Bust)",25,65,0.09,0.25,51503.0626464987
"2000 - 2005 (Dot-Com Bust)",30,65,0.09,0.25,90384.57793473
"2000 - 2005 (Dot-Com Bust)",35,65,0.09,0.25,96239.4957739425
"2000 - 2005 (Dot-Com Bust)",40,65,0.09,0.25,99588.3159865808
"2000 - 2005 (Dot-Com Bust)",10,70,0.09,0.25,97938.6351295543
"2000 - 2005 (Dot-Com Bust)",15,70,0.09,0.25,97938.6351295543
"2000 - 2005 (Dot-Com Bust)",20,70,0.09,0.25,97938.6351295543
"2000 - 2005 (Dot-Com Bust)",25,70,0.09,0.25,85870.240936749
"2000 - 2005 (Dot-Com Bust)",30,70,0.09,0.25,104487.419238379
"2000 - 2005 (Dot-Com Bust)",35,70,0.09,0.25,96952.6972108266
"2000 - 2005 (Dot-Com Bust)",40,70,0.09,0.25,101260.665222487
"2000 - 2005 (Dot-Com Bust)",10,30,0.1,0.25,274678.553551761
"2000 - 2005 (Dot-Com Bust)",15,30,0.1,0.25,274678.553551761
"2000 - 2005 (Dot-Com Bust)",20,30,0.1,0.25,274678.553551761
"2000 - 2005 (Dot-Com Bust)",25,30,0.1,0.25,274678.553551761
"2000 - 2005 (Dot-Com Bust)",30,30,0.1,0.25,232026.750608171
"2000 - 2005 (Dot-Com Bust)",35,30,0.1,0.25,256409.575371221
"2000 - 2005 (Dot-Com Bust)",40,30,0.1,0.25,244943.551551913
"2000 - 2005 (Dot-Com Bust)",10,35,0.1,0.25,196145.020337164
"2000 - 2005 (Dot-Com Bust)",15,35,0.1,0.25,196145.020337164
"2000 - 2005 (Dot-Com Bust)",20,35,0.1,0.25,183447.049543375
"2000 - 2005 (Dot-Com Bust)",25,35,0.1,0.25,144160.14461801
"2000 - 2005 (Dot-Com Bust)",30,35,0.1,0.25,115407.829327579
"2000 - 2005 (Dot-Com Bust)",35,35,0.1,0.25,313298.087977169
"2000 - 2005 (Dot-Com Bust)",40,35,0.1,0.25,441815.224461052
"2000 - 2005 (Dot-Com Bust)",10,40,0.1,0.25,79098.0930068791
"2000 - 2005 (Dot-Com Bust)",15,40,0.1,0.25,52512.0736936963
"2000 - 2005 (Dot-Com Bust)",20,40,0.1,0.25,91368.8417938352
"2000 - 2005 (Dot-Com Bust)",25,40,0.1,0.25,98500.9421444857
"2000 - 2005 (Dot-Com Bust)",30,40,0.1,0.25,129887.33460917
"2000 - 2005 (Dot-Com Bust)",35,40,0.1,0.25,98398.3505315924
"2000 - 2005 (Dot-Com Bust)",40,40,0.1,0.25,160106.749182149
"2000 - 2005 (Dot-Com Bust)",10,45,0.1,0.25,211121.66637035
"2000 - 2005 (Dot-Com Bust)",15,45,0.1,0.25,218582.898109432
"2000 - 2005 (Dot-Com Bust)",20,45,0.1,0.25,219825.778695144
"2000 - 2005 (Dot-Com Bust)",25,45,0.1,0.25,259770.513898463
"2000 - 2005 (Dot-Com Bust)",30,45,0.1,0.25,242484.028480849
"2000 - 2005 (Dot-Com Bust)",35,45,0.1,0.25,234785.602323997
"2000 - 2005 (Dot-Com Bust)",40,45,0.1,0.25,140456.974190065
"2000 - 2005 (Dot-Com Bust)",10,50,0.1,0.25,243470.692474067
"2000 - 2005 (Dot-Com Bust)",15,50,0.1,0.25,208098.761941922
"2000 - 2005 (Dot-Com Bust)",20,50,0.1,0.25,226768.288774757
"2000 - 2005 (Dot-Com Bust)",25,50,0.1,0.25,307420.012606663
"2000 - 2005 (Dot-Com Bust)",30,50,0.1,0.25,435486.451136191
"2000 - 2005 (Dot-Com Bust)",35,50,0.1,0.25,232959.212847881
"2000 - 2005 (Dot-Com Bust)",40,50,0.1,0.25,201797.830893634
"2000 - 2005 (Dot-Com Bust)",10,55,0.1,0.25,78348.4161607051
"2000 - 2005 (Dot-Com Bust)",15,55,0.1,0.25,70439.4620057774
"2000 - 2005 (Dot-Com Bust)",20,55,0.1,0.25,77097.8998783195
"2000 - 2005 (Dot-Com Bust)",25,55,0.1,0.25,69839.5918401372
"2000 - 2005 (Dot-Com Bust)",30,55,0.1,0.25,56064.1799026335
"2000 - 2005 (Dot-Com Bust)",35,55,0.1,0.25,67872.1853123709
"2000 - 2005 (Dot-Com Bust)",40,55,0.1,0.25,54067.7787993604
"2000 - 2005 (Dot-Com Bust)",10,60,0.1,0.25,275182.249499503
"2000 - 2005 (Dot-Com Bust)",15,60,0.1,0.25,275182.249499503
"2000 - 2005 (Dot-Com Bust)",20,60,0.1,0.25,275182.249499503
"2000 - 2005 (Dot-Com Bust)",25,60,0.1,0.25,233790.908303809
"2000 - 2005 (Dot-Com Bust)",30,60,0.1,0.25,186859.810158283
"2000 - 2005 (Dot-Com Bust)",35,60,0.1,0.25,72602.8958034206
"2000 - 2005 (Dot-Com Bust)",40,60,0.1,0.25,74162.983708564
"2000 - 2005 (Dot-Com Bust)",10,65,0.1,0.25,78314.1062328529
"2000 - 2005 (Dot-Com Bust)",15,65,0.1,0.25,44700.1354343188
"2000 - 2005 (Dot-Com Bust)",20,65,0.1,0.25,51503.0626464987
"2000 - 2005 (Dot-Com Bust)",25,65,0.1,0.25,51503.0626464987
"2000 - 2005 (Dot-Com Bust)",30,65,0.1,0.25,77801.688729111
"2000 - 2005 (Dot-Com Bust)",35,65,0.1,0.25,95183.6637829745
"2000 - 2005 (Dot-Com Bust)",40,65,0.1,0.25,96560.7572888661
"2000 - 2005 (Dot-Com Bust)",10,70,0.1,0.25,97938.6351295543
"2000 - 2005 (Dot-Com Bust)",15,70,0.1,0.25,97938.6351295543
"2000 - 2005 (Dot-Com Bust)",20,70,0.1,0.25,97938.6351295543
"2000 - 2005 (Dot-Com Bust)",25,70,0.1,0.25,85870.240936749
"2000 - 2005 (Dot-Com Bust)",30,70,0.1,0.25,103698.042701285
"2000 - 2005 (Dot-Com Bust)",35,70,0.1,0.25,95889.7967113894
"2000 - 2005 (Dot-Com Bust)",40,70,0.1,0.25,100147.99652064
"2000 - 2005 (Dot-Com Bust)",10,30,0.01,0.5,120577.456176443
"2000 - 2005 (Dot-Com Bust)",15,30,0.01,0.5,129494.948387108
"2000 - 2005 (Dot-Com Bust)",20,30,0.01,0.5,140485.60770669
"2000 - 2005 (Dot-Com Bust)",25,30,0.01,0.5,158226.921734176
"2000 - 2005 (Dot-Com Bust)",30,30,0.01,0.5,230423.633430668
"2000 - 2005 (Dot-Com Bust)",35,30,0.01,0.5,260812.458953256
"2000 - 2005 (Dot-Com Bust)",40,30,0.01,0.5,116431.643033035
"2000 - 2005 (Dot-Com Bust)",10,35,0.01,0.5,49723.4510186202
"2000 - 2005 (Dot-Com Bust)",15,35,0.01,0.5,56972.8712121636
"2000 - 2005 (Dot-Com Bust)",20,35,0.01,0.5,66582.6561950609
"2000 - 2005 (Dot-Com Bust)",25,35,0.01,0.5,86886.5065308228
"2000 - 2005 (Dot-Com Bust)",30,35,0.01,0.5,84472.0524503789
"2000 - 2005 (Dot-Com Bust)",35,35,0.01,0.5,100253.313033539
"2000 - 2005 (Dot-Com Bust)",40,35,0.01,0.5,142945.82714169
"2000 - 2005 (Dot-Com Bust)",10,40,0.01,0.5,39588.6454192689
"2000 - 2005 (Dot-Com Bust)",15,40,0.01,0.5,39588.6454192689
"2000 - 2005 (Dot-Com Bust)",20,40,0.01,0.5,90500.0945605689
"2000 - 2005 (Dot-Com Bust)",25,40,0.01,0.5,57967.4673629512
"2000 - 2005 (Dot-Com Bust)",30,40,0.01,0.5,49635.2747739776
"2000 - 2005 (Dot-Com Bust)",35,40,0.01,0.5,33484.7791104021
"2000 - 2005 (Dot-Com Bust)",40,40,0.01,0.5,71141.6552800817
"2000 - 2005 (Dot-Com Bust)",10,45,0.01,0.5,138958.996172888
"2000 - 2005 (Dot-Com Bust)",15,45,0.01,0.5,138958.996172888
"2000 - 2005 (Dot-Com Bust)",20,45,0.01,0.5,127868.360654833
"2000 - 2005 (Dot-Com Bust)",25,45,0.01,0.5,121985.104507248
"2000 - 2005 (Dot-Com Bust)",30,45,0.01,0.5,103885.352519561
"2000 - 2005 (Dot-Com Bust)",35,45,0.01,0.5,82706.0456984463
"2000 - 2005 (Dot-Com Bust)",40,45,0.01,0.5,50477.3848120862
"2000 - 2005 (Dot-Com Bust)",10,50,0.01,0.5,157109.806794332
"2000 - 2005 (Dot-Com Bust)",15,50,0.01,0.5,151354.245992382
"2000 - 2005 (Dot-Com Bust)",20,50,0.01,0.5,156694.642214007
"2000 - 2005 (Dot-Com Bust)",25,50,0.01,0.5,143506.575488772
"2000 - 2005 (Dot-Com Bust)",30,50,0.01,0.5,161198.10301962
"2000 - 2005 (Dot-Com Bust)",35,50,0.01,0.5,288804.490638063
"2000 - 2005 (Dot-Com Bust)",40,50,0.01,0.5,362483.769636331
"2000 - 2005 (Dot-Com Bust)",10,55,0.01,0.5,71959.1713085001
"2000 - 2005 (Dot-Com Bust)",15,55,0.01,0.5,62468.3526639323
"2000 - 2005 (Dot-Com Bust)",20,55,0.01,0.5,65498.3832955258
"2000 - 2005 (Dot-Com Bust)",25,55,0.01,0.5,66652.9944436519
"2000 - 2005 (Dot-Com Bust)",30,55,0.01,0.5,58455.2768385915
"2000 - 2005 (Dot-Com Bust)",35,55,0.01,0.5,58139.0062008814
"2000 - 2005 (Dot-Com Bust)",40,55,0.01,0.5,75779.0688340634
"2000 - 2005 (Dot-Com Bust)",10,60,0.01,0.5,218506.164650635
"2000 - 2005 (Dot-Com Bust)",15,60,0.01,0.5,218506.164650635
"2000 - 2005 (Dot-Com Bust)",20,60,0.01,0.5,218506.164650635
"2000 - 2005 (Dot-Com Bust)",25,60,0.01,0.5,117403.453541133
"2000 - 2005 (Dot-Com Bust)",30,60,0.01,0.5,124929.159847069
"2000 - 2005 (Dot-Com Bust)",35,60,0.01,0.5,104327.078477906
"2000 - 2005 (Dot-Com Bust)",40,60,0.01,0.5,95960.5940466228
"2000 - 2005 (Dot-Com Bust)",10,65,0.01,0.5,77659.7323055077
"2000 - 2005 (Dot-Com Bust)",15,65,0.01,0.5,43712.9742444098
"2000 - 2005 (Dot-Com Bust)",20,65,0.01,0.5,50369.0329250169
"2000 - 2005 (Dot-Com Bust)",25,65,0.01,0.5,90820.6114393377
"2000 - 2005 (Dot-Com Bust)",30,65,0.01,0.5,94437.2033063066
